loan_id,application_id,customer_id,disbursement_date,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,current_outstanding,days_past_due,default_flag,write_off_flag,closure_date
LOAN00002904,APP00004666,CUST0018570,2026-06-10,70500.0,16.42,3,24146.03,Active,70500.0,0,0,0,
LOAN00002905,APP00004667,CUST0012030,2026-02-09,329000.0,21.37,9,39887.1,Active,251925.78,51,0,0,
LOAN00002906,APP00004669,CUST0011581,2025-11-06,24500.0,19.7,1,24902.21,Closed,0.0,0,0,0,2025-12-15
LOAN00002907,APP00004672,CUST0005412,2026-02-21,48000.0,18.77,6,8443.63,Active,16499.15,0,0,0,
LOAN00002908,APP00004673,CUST0018117,2025-10-03,18000.0,19.97,1,18299.55,Active,24784.15,0,0,0,
LOAN00002909,APP00004674,CUST0004581,2026-06-14,42000.0,21.49,6,7445.24,Active,42000.0,0,0,0,
LOAN00002910,APP00004676,CUST0000340,2026-06-29,155000.0,25.62,24,8320.88,Active,155000.0,0,0,0,
LOAN00002911,APP00004677,CUST0011345,2026-01-12,395500.0,22.19,24,20554.94,Active,326798.3,0,0,0,
LOAN00002912,APP00004678,CUST0001447,2025-09-03,23500.0,23.94,6,4194.65,Active,3249.16,52,0,0,
LOAN00002913,APP00004679,CUST0013846,2026-06-20,24000.0,17.42,24,1191.46,Active,24000.0,0,0,0,
LOAN00002914,APP00004680,CUST0019812,2024-10-05,19000.0,22.06,9,2309.87,Closed,0.0,0,0,0,2025-07-09
LOAN00002915,APP00004681,CUST0015863,2025-10-09,20000.0,18.6,12,1839.32,Active,11124.58,46,0,0,
LOAN00002916,APP00004683,CUST0015832,2024-09-28,89500.0,23.58,9,10946.82,Defaulted,8406.51,130,1,0,
LOAN00002917,APP00004686,CUST0003943,2025-07-26,14000.0,20.89,6,2477.55,Closed,0.0,0,0,0,2026-02-06
LOAN00002918,APP00004687,CUST0005950,2025-05-07,42500.0,24.04,1,43351.42,Closed,0.0,0,0,0,2025-06-20
LOAN00002919,APP00004689,CUST0020448,2026-04-26,27000.0,23.88,1,27537.3,Closed,0.0,0,0,0,2026-06-14
LOAN00002920,APP00004690,CUST0012677,2024-09-15,20000.0,21.79,2,10273.19,Active,6040.2,2,0,0,
LOAN00002921,APP00004691,CUST0013147,2024-05-02,26500.0,18.36,3,9105.0,Closed,0.0,0,0,0,2024-08-19
LOAN00002922,APP00004693,CUST0021096,2025-09-29,4500.0,21.3,6,797.28,Closed,0.0,0,0,0,2026-03-29
LOAN00002923,APP00004694,CUST0014653,2025-10-26,231000.0,22.71,6,41089.98,Active,82637.81,0,0,0,
LOAN00002924,APP00004696,CUST0020659,2026-05-21,26500.0,20.22,2,13585.83,Active,13360.69,0,0,0,
LOAN00002925,APP00004697,CUST0009722,2025-10-09,372500.0,20.74,9,45047.26,Active,44281.96,0,0,0,
LOAN00002926,APP00004699,CUST0003359,2025-04-16,37500.0,26.76,6,6746.78,Closed,0.0,0,0,0,2025-11-06
LOAN00002927,APP00004700,CUST0011449,2025-09-19,33500.0,31.35,18,2356.65,Defaulted,21063.12,148,1,0,
LOAN00002928,APP00004701,CUST0018731,2025-11-06,62000.0,31.75,18,4374.04,Active,41276.99,0,0,0,
LOAN00002929,APP00004702,CUST0007042,2025-12-26,25500.0,18.19,9,3052.38,Active,11267.24,13,0,0,
LOAN00002930,APP00004704,CUST0024375,2025-12-21,14000.0,22.36,3,4841.65,Closed,0.0,0,0,0,2026-03-23
LOAN00002931,APP00004705,CUST0011108,2025-09-27,63500.0,21.92,12,5940.8,Active,17190.56,0,0,0,
LOAN00002932,APP00004706,CUST0007171,2026-02-26,18500.0,24.38,18,1237.43,Active,14947.26,0,0,0,
LOAN00002933,APP00004707,CUST0015806,2026-03-25,124000.0,22.22,24,6446.37,Active,111317.12,0,0,0,
LOAN00002934,APP00004708,CUST0000371,2026-02-04,75500.0,19.59,9,9088.41,Active,43298.62,0,0,0,
LOAN00002935,APP00004709,CUST0005091,2025-02-03,31500.0,26.91,2,16281.75,Closed,0.0,0,0,0,2025-04-23
LOAN00002936,APP00004710,CUST0018811,2026-03-28,39500.0,22.23,18,2600.69,Active,33788.63,0,0,0,
LOAN00002937,APP00004711,CUST0015654,2025-04-19,263500.0,21.16,36,9949.04,Active,180123.68,0,0,0,
LOAN00002938,APP00004712,CUST0002168,2026-02-19,44500.0,21.94,12,4163.66,Active,30727.79,0,0,0,
LOAN00002939,APP00004714,CUST0007696,2026-02-06,105000.0,26.11,18,7112.46,Active,85049.19,0,0,0,
LOAN00002940,APP00004716,CUST0005418,2025-10-26,21000.0,20.78,24,1076.83,Active,15591.08,8,0,0,
LOAN00002941,APP00004718,CUST0022504,2025-11-13,47000.0,24.18,6,8394.96,Closed,0.0,0,0,0,2026-06-01
LOAN00002942,APP00004721,CUST0004660,2025-09-28,13500.0,20.75,6,2388.12,Closed,0.0,0,0,0,2026-04-17
LOAN00002943,APP00004724,CUST0018190,2025-11-14,126500.0,26.57,9,15657.03,Active,75742.28,79,0,0,
LOAN00002944,APP00004725,CUST0023538,2026-01-14,20500.0,22.4,12,1922.63,Active,16660.89,33,0,0,
LOAN00002945,APP00004727,CUST0005775,2026-04-08,5500.0,23.32,6,980.02,Active,4153.76,28,0,0,
LOAN00002946,APP00004729,CUST0016446,2026-05-30,38500.0,16.6,6,6730.9,Active,32301.68,0,0,0,
LOAN00002947,APP00004730,CUST0016503,2025-06-27,96500.0,24.86,24,5143.58,Active,62899.05,39,0,0,
LOAN00002948,APP00004731,CUST0005267,2026-03-20,96500.0,24.58,24,5130.04,Active,86844.71,0,0,0,
LOAN00002949,APP00004732,CUST0007548,2026-05-21,481500.0,28.29,9,60002.1,Active,432849.26,0,0,0,
LOAN00002950,APP00004733,CUST0011555,2025-10-20,189500.0,24.95,12,18006.28,Defaulted,91316.59,201,1,0,
LOAN00002951,APP00004737,CUST0014249,2026-03-20,108000.0,26.45,24,5842.99,Active,110003.22,35,0,0,
LOAN00002952,APP00004738,CUST0017052,2026-02-05,20500.0,20.0,2,10506.96,Closed,0.0,0,0,0,2026-04-05
LOAN00002953,APP00004741,CUST0021124,2025-11-17,46000.0,20.15,6,8123.49,Closed,0.0,0,0,0,2026-05-18
LOAN00002954,APP00004742,CUST0014299,2026-02-21,36000.0,19.62,1,36588.6,Closed,0.0,0,0,0,2026-04-05
LOAN00002955,APP00004744,CUST0024358,2024-06-20,38000.0,21.9,3,13131.79,Closed,0.0,0,0,0,2024-10-06
LOAN00002956,APP00004745,CUST0012520,2024-09-02,126000.0,26.21,18,8541.16,Closed,0.0,0,0,0,2026-03-18
LOAN00002957,APP00004746,CUST0016948,2024-12-12,38000.0,22.74,3,13149.74,Closed,0.0,0,0,0,2025-03-15
LOAN00002958,APP00004747,CUST0011649,2025-09-19,233000.0,31.43,24,13199.81,Defaulted,152192.43,151,1,0,
LOAN00002959,APP00004749,CUST0006245,2025-12-30,20500.0,22.39,6,3643.23,Closed,0.0,0,0,0,2026-06-30
LOAN00002960,APP00004751,CUST0019863,2026-06-29,53000.0,18.99,2,27130.69,Active,53000.0,0,0,0,
LOAN00002961,APP00004753,CUST0010016,2025-12-21,38000.0,21.82,2,19519.78,Closed,0.0,0,0,0,2026-02-27
LOAN00002962,APP00004758,CUST0001105,2026-03-07,145500.0,20.68,18,9470.68,Active,124248.24,0,0,0,
LOAN00002963,APP00004760,CUST0023640,2026-04-22,58000.0,19.49,3,19964.72,Active,19645.63,0,0,0,
LOAN00002964,APP00004761,CUST0014790,2026-01-26,87500.0,24.22,24,4635.83,Active,72560.03,0,0,0,
LOAN00002965,APP00004763,CUST0018249,2026-06-09,7000.0,27.47,3,2440.97,Active,7000.0,0,0,0,
LOAN00002966,APP00004764,CUST0000614,2025-08-22,161500.0,28.19,9,20117.38,Defaulted,78721.18,96,1,0,
LOAN00002967,APP00004765,CUST0017067,2025-03-11,5000.0,26.91,3,1741.97,Closed,0.0,0,0,0,
LOAN00002968,APP00004766,CUST0018184,2026-06-28,71500.0,18.21,12,6562.27,Active,71500.0,0,0,0,
LOAN00002969,APP00004767,CUST0015741,2025-08-15,55000.0,27.49,24,3004.59,Active,40794.78,42,0,0,
LOAN00002970,APP00004769,CUST0024437,2026-04-05,71500.0,19.16,24,3609.78,Active,70341.46,1,0,0,
LOAN00002971,APP00004771,CUST0022825,2026-03-25,63500.0,27.33,36,2603.66,Defaulted,59317.36,108,1,0,
LOAN00002972,APP00004772,CUST0019269,2025-08-24,62000.0,23.08,18,4107.71,Active,30190.56,0,0,0,
LOAN00002973,APP00004775,CUST0011115,2024-04-20,27500.0,18.94,18,1767.01,Closed,0.0,0,0,0,2025-11-02
LOAN00002974,APP00004776,CUST0015356,2026-06-30,6000.0,21.92,12,561.34,Active,6000.0,0,0,0,
LOAN00002975,APP00004777,CUST0003080,2024-12-16,62500.0,15.76,9,7408.39,Closed,0.0,0,0,0,2025-10-05
LOAN00002976,APP00004778,CUST0002319,2026-04-17,51000.0,21.19,9,6178.66,Active,47460.86,56,0,0,
LOAN00002977,APP00004779,CUST0007949,2025-02-23,272000.0,30.02,12,26519.17,Defaulted,21613.91,175,1,0,
LOAN00002978,APP00004780,CUST0001345,2025-07-18,125000.0,20.6,24,6398.67,Active,77161.21,12,0,0,
LOAN00002979,APP00004783,CUST0008589,2026-05-31,41500.0,19.6,6,7317.41,Active,34860.42,0,0,0,
LOAN00002980,APP00004784,CUST0016801,2025-08-13,358000.0,29.44,9,44814.74,Defaulted,192509.38,183,1,0,
LOAN00002981,APP00004785,CUST0008763,2025-11-21,73000.0,19.4,18,4706.68,Active,47084.37,0,0,0,
LOAN00002982,APP00004786,CUST0002392,2026-04-11,22000.0,24.23,24,1165.69,Active,21224.67,3,0,0,
LOAN00002983,APP00004789,CUST0013344,2025-12-30,93000.0,31.72,36,4036.12,Defaulted,91714.4,142,1,0,
LOAN00002984,APP00004791,CUST0024323,2026-04-09,209000.0,22.75,12,19636.74,Active,177353.94,0,0,0,
LOAN00002985,APP00004794,CUST0002653,2026-05-21,450000.0,23.72,18,29954.4,Active,428940.6,0,0,0,
LOAN00002986,APP00004795,CUST0014116,2025-08-22,93500.0,21.4,24,4822.95,Active,65921.58,49,0,0,
LOAN00002987,APP00004796,CUST0000421,2025-01-22,42000.0,22.43,3,14526.6,Closed,0.0,0,0,0,2025-04-28
LOAN00002988,APP00004799,CUST0024622,2025-11-23,100500.0,24.94,12,9549.02,Defaulted,61471.81,147,1,0,
LOAN00002989,APP00004800,CUST0004686,2025-11-12,58000.0,19.03,6,10210.24,Closed,0.0,0,0,0,2026-05-20
LOAN00002990,APP00004802,CUST0003266,2025-09-06,27000.0,23.12,6,4808.27,Closed,0.0,0,0,0,2026-03-19
LOAN00002991,APP00004803,CUST0019535,2026-03-19,64000.0,17.19,6,11207.8,Active,32682.63,0,0,0,
LOAN00002992,APP00004804,CUST0020056,2026-03-07,57500.0,22.19,18,3784.7,Active,49183.81,0,0,0,
LOAN00002993,APP00004805,CUST0020703,2025-09-18,60500.0,15.03,12,5461.48,Active,15982.47,0,0,0,
LOAN00002994,APP00004806,CUST0005247,2026-03-16,231500.0,22.67,12,21741.82,Active,178404.25,0,0,0,
LOAN00002995,APP00004808,CUST0015588,2025-03-03,277500.0,23.27,12,26142.35,Closed,0.0,0,0,0,2026-03-12
LOAN00002996,APP00004809,CUST0010610,2024-12-17,15500.0,27.56,24,847.3,Active,5162.59,22,0,0,
LOAN00002997,APP00004810,CUST0002510,2026-06-18,363500.0,19.1,12,33516.27,Active,363500.0,0,0,0,
LOAN00002998,APP00004811,CUST0013433,2025-07-13,17500.0,15.85,6,3052.98,Closed,0.0,0,0,0,2026-01-15
LOAN00002999,APP00004812,CUST0005096,2025-10-05,37500.0,26.1,12,3584.21,Active,23510.32,63,0,0,
LOAN00003000,APP00004817,CUST0006169,2025-11-27,37000.0,24.28,12,3503.72,Active,20222.31,40,0,0,
LOAN00003001,APP00004819,CUST0012051,2026-04-29,85500.0,24.7,9,10504.25,Active,67831.26,0,0,0,
LOAN00003002,APP00004821,CUST0002019,2026-01-07,32000.0,19.54,6,5641.38,Active,5550.99,0,0,0,
LOAN00003003,APP00004822,CUST0014279,2026-03-16,65500.0,18.64,18,4199.29,Active,55805.39,0,0,0,
LOAN00003004,APP00004823,CUST0005696,2026-02-08,21500.0,16.46,6,3757.32,Active,11721.05,31,0,0,
LOAN00003005,APP00004824,CUST0005872,2025-11-05,283500.0,25.04,24,15136.52,Active,260224.5,78,0,0,
LOAN00003006,APP00004825,CUST0007704,2025-06-17,16500.0,28.91,12,1599.7,Defaulted,4911.82,211,1,0,
LOAN00003007,APP00004826,CUST0011695,2026-01-10,42000.0,19.73,6,7408.29,Active,13804.2,1,0,0,
LOAN00003008,APP00004829,CUST0009045,2025-09-15,14500.0,28.21,3,5062.34,Closed,0.0,0,0,0,2025-12-17
LOAN00003009,APP00004830,CUST0020874,2025-05-03,16000.0,27.41,6,2883.87,Closed,0.0,0,0,0,2025-11-10
LOAN00003010,APP00004831,CUST0001849,2025-11-16,315500.0,24.76,18,21161.88,Active,224881.99,11,0,0,
LOAN00003011,APP00004837,CUST0019069,2026-03-24,13500.0,23.52,6,2406.85,Defaulted,11705.34,177,1,0,
LOAN00003012,APP00004838,CUST0003464,2026-06-25,18500.0,26.94,1,18915.32,Active,18500.0,0,0,0,
LOAN00003013,APP00004839,CUST0011211,2025-10-23,127000.0,24.45,12,12036.74,Active,56894.64,18,0,0,
LOAN00003014,APP00004840,CUST0022448,2026-04-14,62500.0,17.23,6,10946.37,Active,42257.77,0,0,0,
LOAN00003015,APP00004841,CUST0012185,2025-11-16,456500.0,22.16,12,42760.99,Active,249036.81,6,0,0,
LOAN00003016,APP00004842,CUST0004358,2026-06-29,36000.0,21.39,24,1856.79,Active,36000.0,0,0,0,
LOAN00003017,APP00004843,CUST0000402,2025-01-28,135500.0,19.13,36,4975.8,Active,81013.49,0,0,0,
LOAN00003018,APP00004844,CUST0006175,2024-12-06,64000.0,17.61,3,21962.51,Closed,0.0,0,0,0,2025-03-07
LOAN00003019,APP00004845,CUST0015886,2025-12-31,45000.0,16.83,6,7872.43,Closed,0.0,0,0,0,2026-06-30
LOAN00003020,APP00004846,CUST0012916,2026-06-28,95000.0,23.98,24,5021.81,Active,95000.0,0,0,0,
LOAN00003021,APP00004847,CUST0023141,2025-10-20,171000.0,23.84,24,9027.31,Active,140673.75,83,0,0,
LOAN00003022,APP00004848,CUST0018905,2025-12-09,51500.0,30.12,18,3591.1,Defaulted,33742.29,136,1,0,
LOAN00003023,APP00004850,CUST0023177,2026-05-14,142500.0,21.8,12,13323.49,Active,131765.26,0,0,0,
LOAN00003024,APP00004851,CUST0023263,2026-05-08,4000.0,24.6,1,4082.0,Active,0.0,0,0,0,
LOAN00003025,APP00004852,CUST0019098,2024-07-28,338500.0,27.28,12,32548.15,Closed,0.0,0,0,0,2025-08-01
LOAN00003026,APP00004854,CUST0000683,2025-01-29,3000.0,24.96,1,3062.4,Closed,0.0,0,0,0,2025-03-03
LOAN00003027,APP00004856,CUST0014786,2025-12-18,34000.0,23.57,18,2260.73,Active,23960.73,0,0,0,
LOAN00003028,APP00004861,CUST0019238,2025-06-03,4500.0,25.78,1,4596.68,Defaulted,3870.18,156,1,0,
LOAN00003029,APP00004862,CUST0023780,2026-05-05,190000.0,23.97,9,23275.16,Active,170520.09,0,0,0,
LOAN00003030,APP00004864,CUST0013107,2026-01-09,57000.0,17.26,18,3616.85,Active,42606.87,0,0,0,
LOAN00003031,APP00004866,CUST0012405,2025-11-04,175000.0,24.49,9,21482.01,Active,41683.64,0,0,0,
LOAN00003032,APP00004867,CUST0006431,2025-01-10,11000.0,24.43,2,5668.52,Active,7712.35,6,0,0,
LOAN00003033,APP00004868,CUST0013453,2025-12-21,88500.0,18.6,12,8138.97,Active,46290.4,0,0,0,
LOAN00003034,APP00004869,CUST0024622,2025-11-04,9500.0,24.14,2,4893.81,Active,10130.48,45,0,0,
LOAN00003035,APP00004870,CUST0007957,2024-11-01,55500.0,18.89,6,9766.27,Closed,0.0,0,0,0,2025-05-18
LOAN00003036,APP00004871,CUST0011213,2026-04-28,137000.0,27.72,12,13202.56,Active,122178.27,23,0,0,
LOAN00003037,APP00004873,CUST0002666,2025-07-02,457000.0,18.16,36,16558.35,Active,361087.97,25,0,0,
LOAN00003038,APP00004875,CUST0005644,2026-03-07,19500.0,28.01,24,1070.43,Active,18280.94,5,0,0,
LOAN00003039,APP00004877,CUST0021448,2026-03-18,42500.0,19.56,6,7492.88,Active,27110.77,30,0,0,
LOAN00003040,APP00004878,CUST0022495,2025-01-29,29000.0,23.98,6,5176.96,Defaulted,18483.33,118,1,0,
LOAN00003041,APP00004879,CUST0001967,2025-02-01,72500.0,18.66,9,8694.76,Closed,0.0,0,0,0,2025-11-05
LOAN00003042,APP00004883,CUST0005122,2026-06-02,25500.0,22.28,24,1326.42,Active,25500.0,0,0,0,
LOAN00003043,APP00004884,CUST0004911,2026-06-01,36000.0,27.57,12,3466.65,Active,36000.0,0,0,0,
LOAN00003044,APP00004885,CUST0024891,2025-09-21,171000.0,20.76,12,15902.77,Active,46103.93,0,0,0,
LOAN00003045,APP00004887,CUST0019065,2025-09-27,24000.0,23.15,2,12348.36,Defaulted,10830.78,181,1,0,
LOAN00003046,APP00004889,CUST0004985,2025-12-26,25500.0,24.16,12,2413.24,Active,17901.29,37,0,0,
LOAN00003047,APP00004890,CUST0013647,2025-11-14,20000.0,23.87,1,20397.83,Closed,0.0,0,0,0,2025-12-21
LOAN00003048,APP00004891,CUST0003123,2026-06-14,286500.0,21.8,24,14834.81,Active,286500.0,0,0,0,
LOAN00003049,APP00004892,CUST0023093,2025-09-16,114000.0,29.26,24,6330.72,Defaulted,66444.78,140,1,0,
LOAN00003050,APP00004893,CUST0008277,2026-05-25,204000.0,18.86,36,7463.4,Active,199742.8,0,0,0,
LOAN00003051,APP00004894,CUST0008715,2026-04-02,29500.0,19.34,6,5197.7,Active,19979.38,0,0,0,
LOAN00003052,APP00004895,CUST0003894,2026-04-15,56500.0,19.6,12,5223.04,Active,65140.67,73,0,0,
LOAN00003053,APP00004896,CUST0016716,2025-12-18,58000.0,24.4,12,5495.69,Active,30749.13,0,0,0,
LOAN00003054,APP00004898,CUST0013976,2026-04-06,37500.0,20.74,1,38148.13,Closed,0.0,0,0,0,2026-05-07
LOAN00003055,APP00004899,CUST0009106,2026-01-25,37500.0,22.14,18,2467.37,Active,28288.85,0,0,0,
LOAN00003056,APP00004900,CUST0003836,2025-02-20,40000.0,22.75,6,7115.95,Closed,0.0,0,0,0,2025-09-02
LOAN00003057,APP00004901,CUST0001294,2025-06-01,128000.0,24.34,36,5044.68,Active,95109.29,0,0,0,
LOAN00003058,APP00004902,CUST0003995,2025-08-22,128000.0,24.96,12,12163.17,Active,23587.92,0,0,0,
LOAN00003059,APP00004903,CUST0017568,2026-05-02,42000.0,28.47,12,4062.92,Active,38933.53,0,0,0,
LOAN00003060,APP00004904,CUST0014604,2025-12-25,208000.0,21.28,24,10716.84,Active,163915.83,0,0,0,
LOAN00003061,APP00004905,CUST0014702,2025-07-05,20000.0,25.96,6,3590.22,Closed,0.0,0,0,0,2026-01-19
LOAN00003062,APP00004908,CUST0003318,2026-02-17,57000.0,17.57,6,9992.73,Active,19554.95,0,0,0,
LOAN00003063,APP00004911,CUST0008830,2025-12-16,140500.0,28.38,36,5840.47,Active,124472.33,0,0,0,
LOAN00003064,APP00004912,CUST0009404,2025-11-29,7000.0,25.46,3,2433.04,Closed,0.0,0,0,0,2026-03-13
LOAN00003065,APP00004913,CUST0000905,2026-04-02,5500.0,23.65,18,365.92,Active,4979.88,0,0,0,
LOAN00003066,APP00004914,CUST0005747,2025-09-10,153000.0,29.26,24,8496.49,Defaulted,96452.85,112,1,0,
LOAN00003067,APP00004915,CUST0022381,2025-09-30,11000.0,17.42,6,1927.6,Closed,0.0,0,0,0,2026-04-14
LOAN00003068,APP00004916,CUST0014159,2025-10-19,38000.0,22.78,12,3570.87,Active,14859.23,11,0,0,
LOAN00003069,APP00004918,CUST0012346,2025-06-18,66500.0,16.48,12,6048.72,Closed,0.0,0,0,0,2026-06-30
LOAN00003070,APP00004921,CUST0011023,2024-12-24,61000.0,20.34,18,3960.53,Closed,0.0,0,0,0,2026-06-26
LOAN00003071,APP00004923,CUST0005087,2026-06-29,267000.0,23.47,12,25178.98,Active,267000.0,0,0,0,
LOAN00003072,APP00004924,CUST0006846,2025-03-15,176000.0,24.3,12,16668.05,Closed,0.0,0,0,0,2026-03-23
LOAN00003073,APP00004925,CUST0009311,2026-04-29,81000.0,27.52,24,4426.18,Defaulted,81021.06,208,1,0,
LOAN00003074,APP00004928,CUST0007796,2024-10-17,103000.0,26.05,36,4152.68,Active,63145.7,40,0,0,
LOAN00003075,APP00004929,CUST0004356,2025-07-07,166500.0,19.59,9,20042.65,Closed,0.0,0,0,0,2026-04-08
LOAN00003076,APP00004930,CUST0016328,2026-03-28,11500.0,25.63,3,3998.23,Closed,0.0,0,0,0,2026-06-30
LOAN00003077,APP00004931,CUST0008280,2025-07-10,115000.0,29.45,12,11179.93,Active,10912.14,0,0,0,
LOAN00003078,APP00004932,CUST0005457,2025-07-28,126000.0,23.28,36,4895.83,Active,96260.29,0,0,0,
LOAN00003079,APP00004934,CUST0000895,2026-05-13,54500.0,18.79,6,9587.58,Active,45765.8,0,0,0,
LOAN00003080,APP00004935,CUST0005892,2025-11-13,131500.0,24.93,24,7013.74,Active,99593.11,0,0,0,
LOAN00003081,APP00004938,CUST0002624,2026-04-14,257000.0,29.53,12,24994.81,Active,290461.93,85,0,0,
LOAN00003082,APP00004940,CUST0007123,2025-12-16,408000.0,26.67,12,39109.44,Active,258537.77,10,0,0,
LOAN00003083,APP00004941,CUST0004653,2024-04-21,96000.0,19.47,18,6192.84,Defaulted,13182.81,215,1,0,
LOAN00003084,APP00004942,CUST0010179,2026-05-30,187500.0,22.34,18,12355.05,Active,178635.57,0,0,0,
LOAN00003085,APP00004943,CUST0016516,2025-12-24,190000.0,25.25,24,10164.44,Active,156922.37,3,0,0,
LOAN00003086,APP00004944,CUST0020753,2026-03-01,50500.0,17.61,18,3212.81,Active,42975.48,0,0,0,
LOAN00003087,APP00004947,CUST0008438,2025-10-27,38000.0,22.01,12,3556.77,Active,13597.89,0,0,0,
LOAN00003088,APP00004948,CUST0020389,2024-07-05,149500.0,27.46,18,10226.54,Closed,0.0,0,0,0,2026-01-26
LOAN00003089,APP00004949,CUST0017254,2026-03-16,96000.0,29.53,24,5344.43,Defaulted,107129.66,120,1,0,
LOAN00003090,APP00004950,CUST0009078,2026-03-18,38000.0,28.54,18,2619.77,Defaulted,40036.45,94,1,0,
LOAN00003091,APP00004951,CUST0008738,2026-05-13,98000.0,25.56,24,5257.98,Active,94829.42,0,0,0,
LOAN00003092,APP00004952,CUST0001162,2026-06-22,208500.0,21.6,36,7919.63,Active,208500.0,0,0,0,
LOAN00003093,APP00004953,CUST0005026,2024-09-11,61000.0,18.63,12,5610.79,Closed,0.0,0,0,0,2025-09-15
LOAN00003094,APP00004954,CUST0022634,2025-02-24,97000.0,28.17,12,9369.15,Defaulted,22628.23,103,1,0,
LOAN00003095,APP00004956,CUST0010927,2025-09-30,22000.0,19.37,1,22355.12,Closed,0.0,0,0,0,2025-11-19
LOAN00003096,APP00004957,CUST0012148,2024-10-26,54500.0,22.49,6,9688.38,Closed,0.0,0,0,0,2025-05-07
LOAN00003097,APP00004958,CUST0008094,2026-04-05,270500.0,25.6,24,14518.56,Active,252817.59,0,0,0,
LOAN00003098,APP00004961,CUST0012867,2025-12-27,33500.0,26.52,24,1813.6,Active,26694.06,0,0,0,
LOAN00003099,APP00004962,CUST0004082,2025-06-26,77500.0,19.76,24,3935.34,Active,42535.27,0,0,0,
LOAN00003100,APP00004963,CUST0010604,2025-07-04,44000.0,20.03,3,15158.99,Closed,0.0,0,0,0,2025-10-23
LOAN00003101,APP00004964,CUST0023766,2026-04-09,96500.0,23.96,12,9123.13,Active,86882.05,28,0,0,
LOAN00003102,APP00004966,CUST0012281,2026-07-02,34000.0,24.48,3,11798.85,Active,34000.0,0,0,0,
LOAN00003103,APP00004969,CUST0004791,2024-09-10,56500.0,22.01,1,57536.3,Closed,0.0,0,0,0,2024-10-19
LOAN00003104,APP00004970,CUST0019491,2026-03-26,331500.0,29.73,18,23050.85,Active,313592.88,42,0,0,
LOAN00003105,APP00004971,CUST0021104,2025-09-18,59000.0,19.25,3,20300.99,Closed,0.0,0,0,0,2026-01-05
LOAN00003106,APP00004972,CUST0021981,2025-11-26,71000.0,22.63,9,8651.27,Active,16825.08,0,0,0,
LOAN00003107,APP00004973,CUST0024493,2026-02-08,185000.0,25.06,24,9879.3,Active,160172.13,0,0,0,
LOAN00003108,APP00004974,CUST0010014,2025-05-20,274000.0,20.11,12,25396.28,Closed,0.0,0,0,0,
LOAN00003109,APP00004975,CUST0021891,2024-11-08,107000.0,22.74,12,10052.75,Closed,0.0,0,0,0,2025-11-13
LOAN00003110,APP00004977,CUST0018663,2026-04-13,75500.0,27.48,36,3101.78,Active,72722.9,0,0,0,
LOAN00003111,APP00004978,CUST0002751,2026-05-17,44000.0,19.52,6,7756.46,Active,36959.27,0,0,0,
LOAN00003112,APP00004979,CUST0018075,2026-03-31,165000.0,27.65,18,11302.36,Defaulted,166216.31,119,1,0,
LOAN00003113,APP00004980,CUST0022904,2025-02-07,35000.0,23.05,12,3293.52,Closed,0.0,0,0,0,2026-02-09
LOAN00003114,APP00004981,CUST0020017,2025-10-05,3000.0,26.75,2,1550.34,Defaulted,1635.72,123,1,0,
LOAN00003115,APP00004982,CUST0023195,2024-09-20,30500.0,20.41,18,1981.29,Closed,0.0,0,0,0,2026-03-29
LOAN00003116,APP00004983,CUST0006167,2026-02-26,143500.0,25.61,9,17693.73,Active,83074.87,0,0,0,
LOAN00003117,APP00004984,CUST0024037,2026-05-21,46000.0,16.88,9,5477.29,Active,41169.78,0,0,0,
LOAN00003118,APP00004985,CUST0009172,2025-09-07,354000.0,23.01,12,33304.73,Active,96201.46,0,0,0,
LOAN00003119,APP00004987,CUST0003563,2026-05-03,53000.0,24.4,2,27310.96,Active,26766.71,0,0,0,
LOAN00003120,APP00004991,CUST0006776,2024-10-03,129000.0,21.83,24,6681.46,Active,25553.15,0,0,0,
LOAN00003121,APP00004993,CUST0012770,2025-03-08,13500.0,26.93,2,6978.06,Closed,0.0,0,0,0,2025-05-11
LOAN00003122,APP00004994,CUST0004082,2024-09-27,109500.0,24.65,18,7338.71,Closed,0.0,0,0,0,2026-03-31
LOAN00003123,APP00004996,CUST0016096,2026-05-19,76000.0,24.96,9,9346.76,Active,68234.04,0,0,0,
LOAN00003124,APP00004997,CUST0003774,2026-05-22,144500.0,23.23,6,25741.15,Active,121556.13,0,0,0,
LOAN00003125,APP00004999,CUST0018552,2025-09-18,358500.0,19.3,6,63158.14,Closed,0.0,0,0,0,2026-03-20
LOAN00003126,APP00005000,CUST0017404,2025-08-08,305000.0,26.99,6,54909.13,Closed,0.0,0,0,0,2026-02-11
LOAN00003127,APP00005003,CUST0017549,2026-06-19,31500.0,25.27,1,32163.34,Active,31500.0,0,0,0,
LOAN00003128,APP00005004,CUST0006571,2026-03-09,14500.0,20.86,1,14752.06,Active,11114.67,2,0,0,
LOAN00003129,APP00005006,CUST0023822,2025-12-13,27000.0,24.22,6,4823.18,Closed,0.0,0,0,0,2026-06-30
LOAN00003130,APP00005008,CUST0013828,2025-08-08,154000.0,27.32,12,14810.74,Active,28639.7,0,0,0,
LOAN00003131,APP00005010,CUST0005246,2025-08-07,58000.0,21.43,1,59035.78,Closed,0.0,0,0,0,2025-09-15
